PO Number,PO Item,Latest Valid GR,Latest Valid GR Posting Date,GR Amt,Invoice Amt,Down Payment Amt,Down Payment Clearing
4500000238,10,5000000907,20230202,5900.0,5900.0,0.0,0.0
4500000241,10,5000003069,20230201,40460.0,33280.0,0.0,0.0
4500000241,20,5000004529,20230316,1527.96,1528.0,0.0,0.0
4500000241,30,,,6244.0,6244.0,0.0,0.0
4500000241,70,5000003069,20230201,31680.0,31680.0,0.0,0.0
4500000242,10,5000000840,20230202,24447.36,24448.0,0.0,0.0
4500000242,20,5000000606,20230124,1500.0,0.0,0.0,0.0
4500000242,60,5000066763,20240805,62000.0,35960.0,0.0,0.0
4500000242,160,5000000605,20230124,4870.0,4870.0,0.0,0.0
4500000242,170,5000000607,20230124,20838.0,20838.0,0.0,0.0
4500000242,180,5000000608,20230124,25194.0,25194.0,0.0,0.0
4500000242,190,5000000605,20230124,21840.0,21840.0,0.0,0.0
4500000242,200,5000000608,20230124,9950.0,9950.0,0.0,0.0
4500000242,210,5000003876,20230309,7680.0,7680.0,0.0,0.0
4500000242,220,,,0.0,0.0,0.0,0.0
4500000243,10,,,9911.5,9911.5,0.0,0.0
4500000244,10,,,1247.79,1247.79,0.0,0.0
4500000244,20,,,1247.79,1247.78,0.0,0.0
4500000244,30,,,1247.79,1247.79,0.0,0.0
4500000244,40,,,1247.79,1247.79,0.0,0.0
4500000244,50,,,1247.79,1247.79,0.0,0.0
4500000244,60,,,1380.53,1380.53,0.0,0.0
4500000244,70,,,1380.53,1380.53,0.0,0.0
4500000244,80,,,1380.53,1380.53,0.0,0.0
4500000244,90,,,1380.53,1380.53,0.0,0.0
4500000245,10,,,43716.81,43716.81,0.0,0.0
4500000245,20,,,389.38,389.38,0.0,0.0
4500000245,30,,,39513.27,39513.27,0.0,0.0
4500000245,40,,,24548.67,24548.67,0.0,0.0
4500000246,10,,,16283.19,16283.19,0.0,0.0
4500000247,10,,,2346.9,2346.9,0.0,0.0
4500000248,10,,,739.12,739.12,0.0,0.0
4500000249,10,,,774.34,774.32,0.0,0.0
4500000249,20,,,619.47,619.47,0.0,0.0
4500000249,30,,,1061.95,1061.95,0.0,0.0
4500000250,10,,,442.48,442.48,0.0,0.0
4500000250,20,,,619.47,619.47,0.0,0.0
4500000250,30,,,1238.94,1238.94,0.0,0.0
4500000250,40,,,1061.95,1061.95,0.0,0.0
4500000251,10,,,2747787.63,2747787.59,0.0,0.0
4500000251,20,,,298672.57,298672.56,0.0,0.0
4500000251,30,,,153761.06,153761.06,0.0,0.0
4500000252,10,,,19441.75,19441.75,0.0,0.0
4500000253,10,,,4955.75,4955.75,0.0,0.0
4500000254,10,,,4849.56,4849.56,0.0,0.0
4500000254,20,,,477.88,477.88,0.0,0.0
4500000254,30,,,1646.02,1646.02,0.0,0.0
4500000254,40,,,1104.42,1104.42,0.0,0.0
4500000254,50,,,3221.24,3221.24,0.0,0.0
4500000255,10,,,8628.32,8628.32,0.0,0.0
4500000256,10,,,4513.27,4513.27,0.0,0.0
4500000256,20,,,4778.76,4778.76,0.0,0.0
4500000257,10,,,0.0,0.0,0.0,0.0
4500000258,10,,,101787.6,50893.8,0.0,0.0
4500000258,20,,,69841.59,6188.49,0.0,0.0
4500000258,30,,,60470.44,60470.44,0.0,0.0
4500000258,40,,,96698.23,96698.23,0.0,0.0
4500000259,10,,,20796.46,20796.46,0.0,0.0
4500000260,10,,,5176.99,5044.25,0.0,0.0
4500000261,10,,,5500.0,5500.0,0.0,0.0
4500000262,10,,,38495.58,38495.58,0.0,0.0
4500000263,10,,,0.0,0.0,0.0,0.0
4500000263,20,,,0.0,0.0,0.0,0.0
4500000264,10,,,28619.47,28619.47,0.0,0.0
4500000264,20,,,283.19,283.19,0.0,0.0
4500000264,30,,,18407.08,18407.08,0.0,0.0
4500000265,10,,,32743.36,32743.36,0.0,0.0
4500000265,20,,,48672.57,48672.57,0.0,0.0
4500000265,30,,,67256.64,67256.64,0.0,0.0
4500000265,40,,,663.72,663.72,0.0,0.0
4500000266,10,,,557.52,557.52,0.0,0.0
4500000266,20,,,7557.52,7557.52,0.0,0.0
4500000266,40,,,0.0,0.0,0.0,0.0
4500000266,50,,,265.49,265.49,0.0,0.0
4500000266,60,,,212.39,212.39,0.0,0.0
4500000266,70,,,88.5,88.5,0.0,0.0
4500000266,80,,,141.59,141.59,0.0,0.0
4500000266,90,,,384.96,384.96,0.0,0.0
4500000266,100,,,358.41,358.41,0.0,0.0
4500000266,110,,,530.97,530.97,0.0,0.0
4500000266,120,,,530.97,530.97,0.0,0.0
4500000266,130,,,1415.93,1415.93,0.0,0.0
4500000266,140,,,5309.73,5309.73,0.0,0.0
4500000266,150,,,774.34,774.34,0.0,0.0
4500000266,160,,,2876.11,2876.11,0.0,0.0
4500000266,170,,,305.31,305.31,0.0,0.0
4500000266,180,,,2336.28,2336.28,0.0,0.0
4500000266,190,,,690.27,690.27,0.0,0.0
4500000266,200,,,690.27,690.27,0.0,0.0
4500000266,210,,,1026.55,1026.55,0.0,0.0
4500000266,220,,,973.45,973.45,0.0,0.0
4500000266,230,,,269.91,269.91,0.0,0.0
4500000266,240,,,4336.28,4336.28,0.0,0.0
4500000266,250,,,522.12,522.12,0.0,0.0
4500000266,260,,,460.18,460.18,0.0,0.0
4500000266,270,,,1725.66,1725.66,0.0,0.0
4500000266,280,,,623.89,623.89,0.0,0.0
4500000266,290,,,2017.7,2017.7,0.0,0.0
4500000266,300,,,5110.62,5110.62,0.0,0.0
4500000266,310,,,1592.92,1592.92,0.0,0.0
4500000266,320,,,2323.01,2323.01,0.0,0.0
4500000266,330,,,2283.19,2283.19,0.0,0.0
4500000266,340,,,2258.41,2258.41,0.0,0.0
4500000266,350,,,37.17,37.17,0.0,0.0
4500000267,10,,,2601.77,2601.77,0.0,0.0
4500000267,20,,,1699.12,1699.12,0.0,0.0
4500000268,10,,,7900.88,7900.88,0.0,0.0
4500000269,10,,,130500.0,0.0,0.0,0.0
4500000270,10,,,187252.04,187252.1,0.0,0.0
4500000270,20,,,330444.69,330444.69,0.0,0.0
4500000271,10,,,6070.8,6070.8,0.0,0.0
4500000271,20,,,88672.57,88672.57,0.0,0.0
4500000272,10,,,5812.39,5812.39,0.0,0.0
4500000272,20,,,3159.29,3159.29,0.0,0.0
4500000273,10,,,12831.86,12831.86,0.0,0.0
4500000274,10,,,64784.07,64784.07,0.0,0.0
4500000275,10,,,49778.76,49778.76,0.0,0.0
4500000275,20,,,7582.3,7582.3,0.0,0.0
4500000275,30,,,21152.21,21272.57,0.0,0.0
4500000275,40,,,19115.04,19115.04,0.0,0.0
4500000276,10,,,1380.53,1380.54,0.0,0.0
4500000276,20,,,1380.53,1380.53,0.0,0.0
4500000276,30,,,1380.53,1380.53,0.0,0.0
4500000276,40,,,1380.53,1380.53,0.0,0.0
4500000276,50,,,1247.79,1247.79,0.0,0.0
4500000276,60,,,1380.53,1380.53,0.0,0.0
4500000276,70,,,1380.53,1380.53,0.0,0.0
4500000276,80,,,1380.53,1380.53,0.0,0.0
4500000276,90,,,1380.53,1380.53,0.0,0.0
4500000277,10,,,1247.79,1247.79,0.0,0.0
4500000277,20,,,1247.79,1247.79,0.0,0.0
4500000277,30,,,1380.53,1380.53,0.0,0.0
4500000277,40,,,1380.53,1380.53,0.0,0.0
4500000277,50,,,1380.53,1380.53,0.0,0.0
4500000277,60,,,1380.53,1380.53,0.0,0.0
4500000277,70,,,1380.53,1380.53,0.0,0.0
4500000277,80,,,1380.53,1380.53,0.0,0.0
4500000278,10,,,1247.79,1247.79,0.0,0.0
4500000278,20,,,1247.79,1247.79,0.0,0.0
4500000278,30,,,1380.53,1380.53,0.0,0.0
4500000278,40,,,1380.53,1380.53,0.0,0.0
4500000280,10,,,20261.06,20261.06,0.0,0.0
4500000281,10,,,2265.49,2265.48,0.0,0.0
4500000283,10,,,2831.86,2831.86,0.0,0.0
4500000284,10,,,31194.69,31194.69,0.0,0.0
4500000284,20,,,34314.16,34314.16,0.0,0.0
4500000284,30,,,1587.61,1587.61,0.0,0.0
4500000284,40,,,23001.77,23001.77,0.0,0.0
4500000284,50,,,7300.88,7300.88,0.0,0.0
4500000284,60,,,10221.24,10221.24,0.0,0.0
4500000284,70,,,5851.33,5851.33,0.0,0.0
4500000284,80,,,10895.58,10895.58,0.0,0.0
4500000285,10,,,522.12,522.12,0.0,0.0
4500000285,20,,,13575.22,13576.86,0.0,0.0
4500000285,30,,,756.64,756.64,0.0,0.0
4500000286,10,,,77433.63,76106.19,0.0,0.0
4500000287,10,,,17024.34,17024.34,0.0,0.0
4500000287,20,,,18318.58,18318.58,0.0,0.0
4500000287,30,,,25840.71,25840.71,0.0,0.0
4500000288,10,,,3539.82,3539.82,0.0,0.0
4500000288,20,,,1327.43,1327.43,0.0,0.0
4500000289,10,,,1769.91,1769.91,0.0,0.0
4500000289,20,,,4601.77,4601.77,0.0,0.0
4500000289,30,,,4203.54,4203.54,0.0,0.0
4500000289,40,,,3610.62,3610.62,0.0,0.0
4500000290,10,,,226793.95,226793.95,0.0,0.0
4500000290,20,,,15646.02,15646.02,0.0,0.0
4500000290,30,,,27595.75,27595.75,0.0,0.0
4500000290,40,,,26370.8,26370.8,0.0,0.0
4500000291,10,,,0.0,0.0,0.0,0.0
4500000291,20,,,0.0,0.0,0.0,0.0
4500000291,30,,,0.0,0.0,0.0,0.0
4500000291,40,,,0.0,0.0,0.0,0.0
4500000291,50,,,0.0,0.0,0.0,0.0
4500000291,60,,,0.0,0.0,0.0,0.0
4500000291,70,,,0.0,0.0,0.0,0.0
4500000291,80,,,0.0,0.0,0.0,0.0
4500000291,90,,,0.0,0.0,0.0,0.0
4500000291,100,,,1247.79,1247.79,0.0,0.0
4500000291,110,,,1247.79,1247.79,0.0,0.0
4500000291,120,,,1247.79,1247.79,0.0,0.0
4500000291,130,,,1380.53,1380.53,0.0,0.0
4500000291,140,,,1380.53,1380.53,0.0,0.0
4500000291,150,,,1380.53,1380.53,0.0,0.0
4500000291,160,,,1380.53,1380.53,0.0,0.0
4500000291,170,,,1380.53,1380.53,0.0,0.0
4500000291,180,,,1380.53,1380.53,0.0,0.0
4500000292,10,,,35221.24,35221.25,0.0,0.0
4500000293,10,,,298197.24,298197.24,0.0,0.0
4500000293,20,,,524754.69,524754.69,0.0,0.0
4500000293,30,,,215551.43,215551.43,0.0,0.0
4500000293,40,,,23008.85,23008.85,0.0,0.0
4500000293,50,,,106194.69,106194.69,0.0,0.0
4500000294,10,,,774.34,774.34,0.0,0.0
4500000294,20,,,619.47,619.47,0.0,0.0
4500000294,30,,,884.96,884.96,0.0,0.0
4500000294,40,,,1061.95,1061.95,0.0,0.0
4500000295,10,,,111637.17,0.0,0.0,0.0
4500000296,10,,,8672.57,8672.57,0.0,0.0
4500000297,10,,,39175.65,39175.65,0.0,0.0
4500000297,20,,,14743.36,14743.36,0.0,0.0
4500000297,30,,,42193.27,42193.27,0.0,0.0
4500000297,40,,,40619.47,40619.47,0.0,0.0
4500000297,50,,,25389.56,25389.55,0.0,0.0
4500000298,10,,,4141.59,4141.59,0.0,0.0
4500000299,10,,,1327.43,1327.43,0.0,0.0
4500000300,10,,,37920.35,37920.35,0.0,0.0
4500000300,20,,,3050.44,3050.44,0.0,0.0
4500000300,30,,,101681.42,101681.42,0.0,0.0
4500000300,40,,,20336.28,20336.28,0.0,0.0
4500000301,10,,,6100.88,6100.88,0.0,0.0
4500000301,20,,,3050.44,3050.44,0.0,0.0
4500000301,30,,,101681.42,101681.42,0.0,0.0
4500000302,10,,,70088.51,52566.37,0.0,0.0
4500000302,20,,,52924.78,52924.78,0.0,0.0
4500000303,10,,,424.78,424.78,0.0,0.0
4500000303,20,,,424.78,424.78,0.0,0.0
4500000303,30,,,1529.2,1529.2,0.0,0.0
4500000304,10,,,3716.81,3716.81,0.0,0.0
4500000305,10,,,16814.16,16814.16,0.0,0.0
4500000306,10,,,15929.2,15929.2,0.0,0.0
4500000307,10,,,26548.67,26548.67,0.0,0.0
4500000307,20,,,1991.15,1991.15,0.0,0.0
4500000308,10,,,83825.56,83825.56,0.0,0.0
4500000309,10,,,2548.67,2548.66,0.0,0.0
4500000309,20,,,3225.66,3225.66,0.0,0.0
4500000310,10,,,41592.92,41592.92,0.0,0.0
4500000310,20,,,34407.08,34407.08,0.0,0.0
4500000310,30,,,27345.13,27345.13,0.0,0.0
4500000310,40,,,19115.04,19115.04,0.0,0.0
4500000310,50,,,4424.78,4424.78,0.0,0.0
4500000311,10,,,94300.88,94300.88,0.0,0.0
4500000311,20,,,54902.65,54902.66,0.0,0.0
4500000311,30,,,89203.54,89203.54,0.0,0.0
4500000312,10,,,1647.08,1647.08,0.0,0.0
4500000313,10,,,2035.4,2035.4,0.0,0.0
4500000314,10,,,1819.51,1819.51,0.0,0.0
4500000314,20,,,6172.57,6172.57,0.0,0.0
4500000315,10,,,17522.12,17522.12,0.0,0.0
4500000316,10,5000000624,20230125,694.0,694.0,0.0,0.0
4500000316,20,5000000624,20230125,578.2,578.2,0.0,0.0
4500000316,30,5000000624,20230125,106.85,106.88,0.0,0.0
4500000316,40,5000000624,20230125,98.0,98.55,0.0,0.0
4500000316,50,5000000624,20230125,425.0,580.0,0.0,0.0
4500000316,60,5000000624,20230125,300.0,300.0,0.0,0.0
4500000316,70,5000000624,20230125,200.0,200.0,0.0,0.0
4500000317,10,,,25840.71,25840.71,0.0,0.0
4500000318,10,,,51681.42,51681.42,0.0,0.0
4500000318,20,,,170243.36,170243.35,0.0,0.0
4500000318,30,,,54955.75,54955.75,0.0,0.0
4500000319,10,,,1529.2,1529.2,0.0,0.0
4500000319,20,,,424.78,424.78,0.0,0.0
4500000319,30,,,424.78,424.78,0.0,0.0
4500000320,10,,,7200.0,6371.68,0.0,0.0
4500000321,10,,,623.01,623.0,0.0,0.0
4500000321,20,,,1246.02,1246.02,0.0,0.0
4500000321,30,,,1238.94,1238.94,0.0,0.0
4500000321,40,,,4955.75,4955.75,0.0,0.0
4500000321,50,,,1238.94,1238.94,0.0,0.0
4500000321,60,,,1858.41,1858.41,0.0,0.0
4500000321,70,,,1238.94,1238.94,0.0,0.0
4500000321,80,,,619.47,619.47,0.0,0.0
4500000321,90,,,619.47,619.47,0.0,0.0
4500000322,10,,,2647.79,2647.79,0.0,0.0
4500000322,20,,,1592.92,1592.92,0.0,0.0
4500000322,30,,,4168.14,4168.14,0.0,0.0
4500000322,40,,,3682.3,3682.3,0.0,0.0
4500000322,50,,,8230.09,8230.09,0.0,0.0
4500000322,60,,,2566.37,2566.37,0.0,0.0
4500000322,70,,,4778.76,4778.76,0.0,0.0
4500000322,80,,,4955.75,4955.75,0.0,0.0
4500000322,90,,,2442.48,2442.48,0.0,0.0
4500000322,100,,,5663.72,5663.72,0.0,0.0
4500000322,110,,,3092.92,3092.92,0.0,0.0
4500000322,120,,,1734.51,1734.51,0.0,0.0
4500000322,130,,,6371.68,6371.68,0.0,0.0
4500000322,140,,,2920.35,2920.35,0.0,0.0
4500000322,150,,,176.99,176.99,0.0,0.0
4500000322,160,,,4247.79,4247.79,0.0,0.0
4500000322,170,,,1253.98,1253.98,0.0,0.0
4500000322,180,,,22964.6,22964.6,0.0,0.0
4500000322,190,,,1207.96,1207.96,0.0,0.0
4500000323,10,,,66164.6,66164.6,0.0,0.0
4500000324,10,,,212.39,212.39,0.0,0.0
4500000325,10,,,115486.73,115486.73,0.0,0.0
4500000326,10,5000000441,20221208,477876.11,477876.11,0.0,0.0
4500000326,20,5000000441,20221208,707964.6,707964.6,0.0,0.0
4500000327,10,,,20530.97,20530.97,0.0,0.0
4500000327,20,,,25663.72,25663.72,0.0,0.0
4500000328,50,,,0.0,0.0,0.0,0.0
4500000329,10,,,9525.66,9525.67,0.0,0.0
4500000329,20,,,10973.45,10973.45,0.0,0.0
4500000330,10,,,70000.0,70000.0,0.0,0.0
4500000331,10,,,4424.78,4424.78,0.0,0.0
4500000331,20,,,488.5,488.5,0.0,0.0
4500000331,30,,,2654.87,2654.87,0.0,0.0
4500000332,10,5000002088,20230217,2125.0,2125.0,0.0,0.0
4500000332,20,5000002088,20230217,165.68,165.68,0.0,0.0
4500000332,30,5000002088,20230217,2125.0,2125.0,0.0,0.0
4500000332,40,5000002088,20230217,165.68,165.68,0.0,0.0
4500000333,10,5000002089,20230217,2125.0,2125.0,0.0,0.0
4500000333,20,5000002089,20230217,165.68,165.68,0.0,0.0
4500000338,10,,,6097.35,6097.35,0.0,0.0
4500000338,20,,,17256.64,17256.64,0.0,0.0
4500000338,30,,,10353.98,10353.98,0.0,0.0
4500000338,40,,,6371.68,6371.68,0.0,0.0
4500000338,50,,,9663.72,9663.72,0.0,0.0
4500000338,60,,,17256.64,17256.64,0.0,0.0
4500000338,70,,,17256.64,17256.64,0.0,0.0
4500000338,80,,,24371.68,24371.68,0.0,0.0
4500000338,90,,,13380.53,13380.53,0.0,0.0
4500000338,100,,,12429.2,12429.2,0.0,0.0
4500000338,110,,,14336.28,14336.28,0.0,0.0
4500000338,120,,,6371.68,6371.68,0.0,0.0
4500000338,130,,,325221.24,319646.01,0.0,0.0
4500000339,10,,,15929.2,15929.2,0.0,0.0
4500000339,20,,,3185.84,3185.84,0.0,0.0
4500000339,30,,,3177.88,3177.88,0.0,0.0
4500000340,10,,,115486.73,115486.73,0.0,0.0
4500000341,10,,,21132.74,21132.73,0.0,0.0
4500000342,10,,,2123.89,2123.89,0.0,0.0
4500000343,10,,,18020.35,18020.35,0.0,0.0
4500000343,20,,,16618.83,15979.65,0.0,0.0
4500000344,10,,,174778.76,174778.76,0.0,0.0
4500000345,10,,,619.47,619.47,0.0,0.0
4500000346,10,,,43008.85,43008.85,0.0,0.0
4500000347,10,,,2477.88,2477.88,0.0,0.0
4500000348,10,,,4955.75,4955.73,0.0,0.0
4500000349,10,,,1876.99,1876.99,0.0,0.0
4500000350,10,5000000508,20230115,433539.82,433539.82,0.0,0.0
4500000351,10,5000000491,20230114,493805.31,493805.31,0.0,0.0
4500000352,10,5000000519,20230115,426283.19,426283.19,0.0,0.0
4500000353,10,,,4748.89,4748.89,0.0,0.0
4500000353,20,,,47488.94,47488.94,0.0,0.0
4500000354,10,,,0.0,0.0,0.0,0.0
4500000355,10,,,76991.15,76991.15,0.0,0.0
4500000356,10,,,2522.12,2522.12,0.0,0.0
4500000358,10,,,1850.0,1659.29,0.0,0.0
4500000359,10,,,18761.06,18761.06,0.0,0.0
4500000360,10,,,929.2,929.2,0.0,0.0
4500000360,20,,,929.2,929.2,0.0,0.0
4500000360,30,,,3716.81,3716.81,0.0,0.0
4500000361,10,,,1247.79,1247.78,0.0,0.0
4500000361,20,,,1247.79,1247.79,0.0,0.0
4500000361,30,,,1247.79,1247.79,0.0,0.0
4500000361,40,,,1380.53,1380.53,0.0,0.0
4500000361,50,,,1380.53,1380.53,0.0,0.0
4500000362,10,,,1247.79,1247.8,0.0,0.0
4500000362,20,,,1380.53,1380.53,0.0,0.0
4500000362,30,,,1380.53,1380.53,0.0,0.0
4500000362,40,,,1380.53,1380.53,0.0,0.0
4500000362,50,,,1380.53,1380.53,0.0,0.0
4500000362,60,,,1380.53,1380.53,0.0,0.0
4500000362,70,,,1380.53,1380.53,0.0,0.0
4500000362,80,,,1247.79,1247.79,0.0,0.0
4500000363,10,,,1380.53,1380.53,0.0,0.0
4500000363,20,,,1247.79,1247.79,0.0,0.0
4500000363,30,,,1247.79,1247.79,0.0,0.0
4500000363,40,,,1380.53,1380.53,0.0,0.0
4500000363,50,,,1380.53,1380.53,0.0,0.0
4500000363,60,,,1380.53,1380.53,0.0,0.0
4500000364,10,,,7345.13,7345.12,0.0,0.0
4500000364,20,,,25280.09,25280.08,0.0,0.0
4500000364,30,,,151680.53,151680.53,0.0,0.0
4500000364,40,,,148672.57,148672.57,0.0,0.0
4500000365,10,,,892.04,892.04,0.0,0.0
4500000366,10,,,1911.5,1911.5,0.0,0.0
4500000367,10,,,283.19,283.19,0.0,0.0
4500000367,20,,,5646.02,5646.02,0.0,0.0
4500000368,10,,,7327.43,7327.43,0.0,0.0
4500000368,20,,,82300.88,82300.88,0.0,0.0
4500000369,10,,,15706.19,15706.2,0.0,0.0
4500000369,20,,,2346.9,2346.9,0.0,0.0
4500000370,10,,,21902.65,21902.65,0.0,0.0
4500000371,20,,,2824.78,2824.78,0.0,0.0
4500000371,30,,,1940.71,1940.71,0.0,0.0
4500000371,40,,,83.19,83.19,0.0,0.0
4500000371,50,,,557.52,557.52,0.0,0.0
4500000371,60,,,1115.04,1115.04,0.0,0.0
4500000371,70,,,0.53,0.53,0.0,0.0
4500000371,80,,,0.04,0.04,0.0,0.0
4500000371,90,,,22.08,22.08,0.0,0.0
4500000371,100,,,53.1,53.1,0.0,0.0
4500000371,110,,,1168.14,1168.14,0.0,0.0
4500000371,120,,,53.98,53.98,0.0,0.0
4500000371,130,,,21.24,21.24,0.0,0.0
4500000371,140,,,141.59,141.59,0.0,0.0
4500000371,150,,,433.63,433.63,0.0,0.0
4500000371,160,,,66.37,66.37,0.0,0.0
4500000372,10,,,1548.32,1548.32,0.0,0.0
4500000372,20,,,530.97,530.97,0.0,0.0
4500000373,10,,,25150.44,25150.44,0.0,0.0
4500000374,10,,,620.58,620.57,0.0,0.0
4500000374,20,,,6680.31,6680.31,0.0,0.0
4500000376,10,,,15252.21,15252.21,0.0,0.0
4500000376,20,,,15252.21,15252.21,0.0,0.0
4500000376,30,,,20336.28,20336.28,0.0,0.0
4500000376,40,,,40672.57,40672.57,0.0,0.0
4500000377,10,,,84955.75,84955.75,0.0,0.0
4500000379,10,5000001101,20230203,58.33,58.33,0.0,0.0
4500000380,10,5000000547,20230118,108.0,108.0,0.0,0.0
4500000380,20,5000000547,20230118,341.0,341.0,0.0,0.0
4500000380,30,5000000547,20230118,9.09,9.09,0.0,0.0
4500000380,40,5000000547,20230118,5.45,5.45,0.0,0.0
4500000380,50,5000000547,20230118,20.73,20.73,0.0,0.0
4500000380,60,5000000547,20230118,53.64,53.64,0.0,0.0
4500000380,70,5000000547,20230118,52.73,52.73,0.0,0.0
4500000380,80,5000000547,20230118,40.0,40.0,0.0,0.0
4500000380,90,5000000547,20230118,82.92,82.92,0.0,0.0
4500000380,100,5000000547,20230118,33.82,33.82,0.0,0.0
4500000380,110,5000000547,20230118,60.92,60.92,0.0,0.0
4500000380,120,5000000547,20230118,31.64,31.64,0.0,0.0
4500000380,130,5000000547,20230118,12.32,12.3,0.0,0.0
4500000381,10,5000000633,20230125,640.0,640.0,0.0,0.0
4500000381,20,5000085873,20241231,320.0,320.0,0.0,0.0
4500000382,10,5000000543,20230118,334.8,334.8,0.0,0.0
4500000382,20,5000000543,20230118,167.4,167.4,0.0,0.0
4500000382,30,5000000543,20230118,334.8,334.8,0.0,0.0
4500000382,40,5000000543,20230118,167.4,167.4,0.0,0.0
4500000383,10,5000001099,20230203,1340.0,1340.0,0.0,0.0
4500000383,20,5000001099,20230203,185.0,186.0,0.0,0.0
4500000383,30,5000001099,20230203,525.0,525.0,0.0,0.0
4500000386,10,5000000542,20230117,1450.0,1450.0,0.0,0.0
4500000386,20,5000000542,20230117,114.4,114.4,0.0,0.0
4500000387,10,5000000628,20230125,1440.0,1440.0,0.0,0.0
4500000388,10,5000000631,20230125,180.0,180.0,0.0,0.0
4500000388,20,5000000631,20230125,350.0,350.0,0.0,0.0
4500000388,30,5000000631,20230125,680.0,680.0,0.0,0.0
4500000388,40,5000000631,20230125,793.0,900.0,0.0,0.0
4500000389,10,,,0.0,0.0,0.0,0.0
4500000389,20,,,0.0,0.0,0.0,0.0
4500000389,30,,,0.0,0.0,0.0,0.0
4500000389,40,,,0.0,0.0,0.0,0.0
4500000390,10,5000000539,20230117,1782.0,1782.0,0.0,0.0
4500000391,10,,,56637.17,56637.17,0.0,0.0
4500000392,10,5000000540,20230117,1450.0,1450.0,0.0,0.0
4500000392,20,5000000540,20230117,118.8,114.4,0.0,0.0
4500000393,10,5000014801,20230627,1150.0,1150.0,0.0,0.0
4500000393,20,5000014801,20230627,94.22,94.22,0.0,0.0
4500000395,10,5000002090,20230217,2125.0,2125.0,0.0,0.0
4500000395,20,5000002090,20230217,172.06,172.06,0.0,0.0
4500000395,30,5000002090,20230217,2125.0,2125.0,0.0,0.0
4500000395,40,5000002090,20230217,172.06,172.06,0.0,0.0
4500000396,10,5000000541,20230117,1450.0,1450.0,0.0,0.0
4500000396,20,5000000541,20230117,114.4,114.4,0.0,0.0
4500000397,10,5000000644,20230125,5940.0,5940.0,0.0,0.0
4500000397,20,5000000644,20230125,5940.0,5940.0,0.0,0.0
4500000397,30,5000000644,20230125,240.85,240.85,0.0,0.0
4500000397,40,5000000644,20230125,240.85,240.85,0.0,0.0
4500000397,50,5000000644,20230125,136.3,136.3,0.0,0.0
4500000397,60,5000000644,20230125,136.3,136.3,0.0,0.0
4500000397,70,5000000644,20230125,331.75,331.75,0.0,0.0
4500000397,80,5000000644,20230125,331.75,331.75,0.0,0.0
4500000398,10,5000000553,20230119,9000.0,9000.0,0.0,0.0
4500000400,10,,,0.0,0.0,0.0,0.0
4500000400,20,,,0.0,0.0,0.0,0.0
4500000400,30,,,0.0,0.0,0.0,0.0
4500000400,40,,,0.0,0.0,0.0,0.0
4500000401,10,5000000548,20230119,3929.55,3929.55,0.0,0.0
4500000402,10,,,0.0,0.0,0.0,0.0
4500000402,20,,,0.0,0.0,0.0,0.0
4500000402,30,,,0.0,0.0,0.0,0.0
4500000402,40,,,0.0,0.0,0.0,0.0
4500000402,50,,,0.0,0.0,0.0,0.0
4500000402,60,,,0.0,0.0,0.0,0.0
4500000403,10,,,0.0,0.0,0.0,0.0
4500000403,20,,,0.0,0.0,0.0,0.0
4500000404,10,5000000550,20230119,462.92,462.96,0.0,0.0
4500000404,20,5000000550,20230119,7.32,7.32,0.0,0.0
4500000404,30,5000000550,20230119,465.4,465.4,0.0,0.0
4500000404,40,5000000550,20230119,13.5,13.5,0.0,0.0
4500000404,50,5000000550,20230119,3.25,3.25,0.0,0.0
4500000404,60,5000000550,20230119,21.0,21.0,0.0,0.0
4500000405,10,5000000551,20230119,616.0,616.0,0.0,0.0
4500000405,20,5000000551,20230119,959.0,859.05,0.0,0.0
4500000405,30,5000000551,20230119,249.0,249.36,0.0,0.0
4500000405,40,5000000552,20230119,3409.2,3409.2,0.0,0.0
4500000405,50,5000000551,20230119,190.0,190.14,0.0,0.0
4500000405,60,5000000551,20230119,1201.0,1201.09,0.0,0.0
4500000405,70,5000000551,20230119,495.0,495.6,0.0,0.0
4500000405,80,5000000551,20230119,381.0,381.0,0.0,0.0
4500000406,10,5000001633,20230209,3900.0,3900.0,0.0,0.0
4500000406,20,5000001633,20230209,307.7,307.7,0.0,0.0
4500000407,10,5000001634,20230209,3900.0,3900.0,0.0,0.0
4500000407,20,5000001634,20230209,307.7,307.7,0.0,0.0
4500000408,10,5000001632,20230209,2750.0,2750.0,0.0,0.0
4500000408,20,5000001632,20230209,225.31,225.31,0.0,0.0
4500000410,10,5000085434,20241231,14400.0,14400.0,0.0,0.0
4500000410,20,5000085434,20241231,33915.0,33885.0,0.0,0.0
4500000411,10,5000001322,20230206,4470.0,4470.0,0.0,0.0
4500000411,20,5000001322,20230206,366.23,366.23,0.0,0.0
4500000411,30,5000001329,20230206,4470.0,4470.0,0.0,0.0
4500000411,40,5000001329,20230206,366.23,366.23,0.0,0.0
4500000411,50,5000001326,20230206,4470.0,4470.0,0.0,0.0
4500000411,60,5000001326,20230206,366.23,366.23,0.0,0.0
4500000411,70,5000001325,20230206,4470.0,4470.0,0.0,0.0
4500000411,80,5000001325,20230206,366.23,366.23,0.0,0.0
4500000411,90,5000001324,20230206,4470.0,4470.0,0.0,0.0
